filename,timestamp,window_title,roi,width,height,diff
map_20260317_094030_0109.png,20260317_094030,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,14.4001
map_20260317_094031_0110.png,20260317_094031,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,13.1763
map_20260317_094035_0111.png,20260317_094035,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,12.9177
map_20260317_094036_0112.png,20260317_094036,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,6.2083
map_20260317_094039_0113.png,20260317_094039,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,12.6042
map_20260317_094040_0114.png,20260317_094040,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.4490
map_20260317_094044_0115.png,20260317_094044,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,15.5298
map_20260317_094045_0116.png,20260317_094045,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,19.5903
map_20260317_094046_0117.png,20260317_094046,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,16.6538
map_20260317_094047_0118.png,20260317_094047,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,10.7534
map_20260317_094051_0119.png,20260317_094051,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,2.1106
map_20260317_094052_0120.png,20260317_094052,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,10.2036
map_20260317_094057_0121.png,20260317_094057,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.6379
map_20260317_094059_0122.png,20260317_094059,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,9.7039
map_20260317_094103_0123.png,20260317_094103,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.1345
map_20260317_094105_0124.png,20260317_094105,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,14.2898
map_20260317_094106_0125.png,20260317_094106,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,20.4604
map_20260317_094107_0126.png,20260317_094107,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,25.6863
map_20260317_094110_0127.png,20260317_094110,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,19.0991
map_20260317_094111_0128.png,20260317_094111,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,18.2717
map_20260317_094113_0129.png,20260317_094113,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,14.1272
map_20260317_094115_0130.png,20260317_094115,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,13.6956
map_20260317_094116_0131.png,20260317_094116,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,12.0706
map_20260317_094120_0132.png,20260317_094120,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,13.0403
map_20260317_094121_0133.png,20260317_094121,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,13.7505
map_20260317_094123_0134.png,20260317_094123,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,14.8538
map_20260317_094129_0135.png,20260317_094129,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.7129
map_20260317_094131_0136.png,20260317_094131,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.3811
map_20260317_094144_0137.png,20260317_094144,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,42.5710
map_20260317_094628_0138.png,20260317_094628,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,44.5269
map_20260317_094630_0139.png,20260317_094630,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,13.3711
map_20260317_094631_0140.png,20260317_094631,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.1824
map_20260317_094642_0141.png,20260317_094642,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.3594
