filename,timestamp,window_title,roi,width,height,diff
monster_20260317_150720_0066.png,20260317_150720,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,11.5515
monster_20260317_150722_0067.png,20260317_150722,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,13.3542
monster_20260317_150724_0068.png,20260317_150724,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,14.4956
monster_20260317_150725_0069.png,20260317_150725,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,5.9109
monster_20260317_150727_0070.png,20260317_150727,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,14.1741
monster_20260317_150728_0071.png,20260317_150728,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,12.4912
monster_20260317_150729_0072.png,20260317_150729,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,13.3542
monster_20260317_150730_0073.png,20260317_150730,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,13.7981
monster_20260317_150734_0074.png,20260317_150734,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,55.7866
monster_20260317_150750_0001.png,20260317_150750,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,
monster_20260317_150752_0002.png,20260317_150752,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,48.8098
monster_20260317_150753_0003.png,20260317_150753,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,13.1758
monster_20260317_150754_0004.png,20260317_150754,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,42.2476
monster_20260317_150755_0005.png,20260317_150755,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,19.5835
monster_20260317_150757_0006.png,20260317_150757,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,9.4736
monster_20260317_150758_0007.png,20260317_150758,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,11.6677
monster_20260317_150800_0008.png,20260317_150800,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,11.7253
monster_20260317_150803_0009.png,20260317_150803,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,11.2366
monster_20260317_150804_0010.png,20260317_150804,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,9.1873
monster_20260317_150805_0011.png,20260317_150805,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.1,1,0.80",1079,485,7.5410
