filename,timestamp,window_title,roi,width,height,diff
sanzhan_plot_20260317_185012_0038.png,20260317_185012,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,7.2297
sanzhan_plot_20260317_185013_0039.png,20260317_185013,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,7.5200
sanzhan_plot_20260317_185015_0040.png,20260317_185015,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,7.3247
sanzhan_plot_20260317_185016_0041.png,20260317_185016,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,7.3809
sanzhan_plot_20260317_185017_0042.png,20260317_185017,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,7.2439
sanzhan_plot_20260317_185019_0043.png,20260317_185019,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,7.2878
sanzhan_plot_20260317_185021_0044.png,20260317_185021,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,7.1865
sanzhan_plot_20260317_185022_0045.png,20260317_185022,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,7.1626
sanzhan_plot_20260317_185023_0046.png,20260317_185023,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,7.5046
sanzhan_plot_20260317_185024_0047.png,20260317_185024,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,7.9451
sanzhan_plot_20260317_185026_0048.png,20260317_185026,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,7.2292
sanzhan_plot_20260317_185027_0049.png,20260317_185027,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,8.0254
sanzhan_plot_20260317_185029_0050.png,20260317_185029,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,7.8313
sanzhan_plot_20260317_185031_0051.png,20260317_185031,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,6.9651
sanzhan_plot_20260317_185032_0052.png,20260317_185032,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,6.7424
sanzhan_plot_20260317_185033_0053.png,20260317_185033,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,6.9536
sanzhan_plot_20260317_185034_0054.png,20260317_185034,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,6.3647
sanzhan_plot_20260317_185036_0055.png,20260317_185036,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,6.7637
sanzhan_plot_20260317_185037_0056.png,20260317_185037,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,6.9216
sanzhan_plot_20260317_185038_0057.png,20260317_185038,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,8.2476
sanzhan_plot_20260317_185039_0058.png,20260317_185039,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,10.7903
sanzhan_plot_20260317_185042_0059.png,20260317_185042,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,3.7051
sanzhan_plot_20260317_185043_0060.png,20260317_185043,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,32.2612
sanzhan_plot_20260317_185044_0061.png,20260317_185044,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,32.2039
sanzhan_plot_20260317_185047_0062.png,20260317_185047,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,14.7556
sanzhan_plot_20260317_185048_0063.png,20260317_185048,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,13.2837
sanzhan_plot_20260317_185050_0064.png,20260317_185050,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,9.9509
sanzhan_plot_20260317_185052_0065.png,20260317_185052,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,9.5215
sanzhan_plot_20260317_185053_0066.png,20260317_185053,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,8.0051
sanzhan_plot_20260317_185054_0067.png,20260317_185054,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,6.3850
sanzhan_plot_20260317_185057_0068.png,20260317_185057,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,9.8911
sanzhan_plot_20260317_185059_0069.png,20260317_185059,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,9.0071
sanzhan_plot_20260317_185100_0070.png,20260317_185100,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,9.6626
sanzhan_plot_20260317_185102_0071.png,20260317_185102,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,8.8853
sanzhan_plot_20260317_185104_0072.png,20260317_185104,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,9.6533
sanzhan_plot_20260317_185105_0073.png,20260317_185105,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,10.3794
sanzhan_plot_20260317_185108_0074.png,20260317_185108,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,9.8721
sanzhan_plot_20260317_185110_0075.png,20260317_185110,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,9.7808
sanzhan_plot_20260317_185111_0076.png,20260317_185111,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,10.1587
sanzhan_plot_20260317_185113_0077.png,20260317_185113,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,11.4478
sanzhan_plot_20260317_185114_0078.png,20260317_185114,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,8.5835
sanzhan_plot_20260317_185115_0079.png,20260317_185115,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,8.3665
sanzhan_plot_20260317_185116_0080.png,20260317_185116,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,8.7122
sanzhan_plot_20260317_185118_0081.png,20260317_185118,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,9.7495
sanzhan_plot_20260317_185119_0082.png,20260317_185119,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,10.1104
sanzhan_plot_20260317_185121_0083.png,20260317_185121,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,9.9146
sanzhan_plot_20260317_185123_0084.png,20260317_185123,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,20.3472
sanzhan_plot_20260317_185124_0085.png,20260317_185124,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,14.1130
sanzhan_plot_20260317_185125_0086.png,20260317_185125,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,11.5115
sanzhan_plot_20260317_185126_0087.png,20260317_185126,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,144.1685
sanzhan_plot_20260317_185128_0088.png,20260317_185128,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,141.1675
sanzhan_plot_20260317_185130_0089.png,20260317_185130,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,9.6294
sanzhan_plot_20260317_185131_0090.png,20260317_185131,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,8.3069
sanzhan_plot_20260317_185134_0091.png,20260317_185134,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,10.2571
sanzhan_plot_20260317_185135_0092.png,20260317_185135,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,9.3552
sanzhan_plot_20260317_185136_0093.png,20260317_185136,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,27.0854
sanzhan_plot_20260317_185137_0094.png,20260317_185137,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,6.1311
sanzhan_plot_20260317_185139_0095.png,20260317_185139,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,132.0579
sanzhan_plot_20260317_185140_0096.png,20260317_185140,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,141.0522
sanzhan_plot_20260317_185141_0097.png,20260317_185141,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,9.4705
sanzhan_plot_20260317_185142_0098.png,20260317_185142,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,8.0869
sanzhan_plot_20260317_185147_0099.png,20260317_185147,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,7.2595
sanzhan_plot_20260317_185148_0100.png,20260317_185148,三国志·战略版 电脑模拟器 1358.1777,"0.00,0.08,1,0.84",1079,509,7.8408
